date,b_u_y,n_a_m_e___D_e_a_l_e_r___H_e_d_g_i_n_g,n_a_m_e___D_e_a_l_e_r___s_e_l_f,n_a_m_e___F_o_r_e_i_g_n___D_e_a_l_e_r___S_e_l_f,n_a_m_e___F_o_r_e_i_g_n___I_n_v_e_s_t_o_r,n_a_m_e___I_n_v_e_s_t_m_e_n_t___T_r_u_s_t,s_e_l_l,RecentlyDeclareDate,Trading_Volume_shifted,Trading_money_shifted,open_shifted,max_shifted,min_shifted,close_shifted,spread_shifted,Trading_turnover_shifted,MACD_shifted,Signal Line_shifted,MACD Histogram_shifted,ADX_shifted,+DI_shifted,-DI_shifted,%K_shifted,%D_shifted,RSI_shifted,Bias_shifted,MarginPurchaseBuy_shifted,MarginPurchaseCashRepayment_shifted,MarginPurchaseLimit_shifted,MarginPurchaseSell_shifted,MarginPurchaseTodayBalance_shifted,MarginPurchaseYesterdayBalance_shifted,OffsetLoanAndShort_shifted,ShortSaleBuy_shifted,ShortSaleCashRepayment_shifted,ShortSaleLimit_shifted,ShortSaleSell_shifted,ShortSaleTodayBalance_shifted,ShortSaleYesterdayBalance_shifted,ForeignInvestmentRemainingShares_shifted,ForeignInvestmentShares_shifted,ForeignInvestmentRemainRatio_shifted,ForeignInvestmentSharesRatio_shifted,NumberOfSharesIssued_shifted,people_0_shifted,people_500_shifted,people_2500_shifted,people_7500_shifted,people_12500_shifted,people_17500_shifted,people_25000_shifted,people_35000_shifted,people_45000_shifted,people_75000_shifted,people_150000_shifted,people_300000_shifted,people_500000_shifted,people_700000_shifted,people_900000_shifted,percent_0_shifted,percent_500_shifted,percent_2500_shifted,percent_7500_shifted,percent_12500_shifted,percent_17500_shifted,percent_25000_shifted,percent_35000_shifted,percent_45000_shifted,percent_75000_shifted,percent_150000_shifted,percent_300000_shifted,percent_500000_shifted,percent_700000_shifted,percent_900000_shifted,unit_0_shifted,unit_500_shifted,unit_2500_shifted,unit_7500_shifted,unit_12500_shifted,unit_17500_shifted,unit_25000_shifted,unit_35000_shifted,unit_45000_shifted,unit_75000_shifted,unit_150000_shifted,unit_300000_shifted,unit_500000_shifted,unit_700000_shifted,unit_900000_shifted,Returns
2019-07-12,19966031,0.0,0.0,0.0,1.0,0.0,10240045,2019-05-27,27317074.0,6624379927.0,244.5,245.0,241.5,243.0,-1.0,9013.0,0.04656697912406571,-1.0748495403824532,1.1214165195065189,14.31509954230109,30.555563073514435,29.98923388625217,63.19758672699851,73.77241494888553,50.63532832485986,0.5586592178770926,476.0,1.0,6482595.0,81.0,9696.0,9302.0,3.0,117.0,1.0,6482595.0,54.0,868.0,932.0,5931086989.0,19999293469.0,22.87,77.12,25930380458.0,350182.0,146643.0,150610.0,23968.0,8985.0,4308.0,4588.0,2186.0,1387.0,2690.0,1566.0,977.0,406.0,261.0,180.0,100.0,0.12,1.16,0.66,0.42,0.29,0.43,0.29,0.24,0.72,0.84,1.04,0.76,0.69,0.61,25930380458.0,31431565.0,302775977.0,173159242.0,109836610.0,75792679.0,112123374.0,75834219.0,62455208.0,188109451.0,217991061.0,271253782.0,197529062.0,179890264.0,160332320.0,0.01659789140903783
2019-07-19,47132477,0.0,0.0,0.0,1.0,0.0,23114296,2019-05-27,23868432.0,5984689000.0,252.0,252.0,249.5,250.5,0.5,8363.0,1.3248233587725053,0.10495723438057705,1.2198661243919282,12.939968369895897,36.23176134875471,24.78028116611853,90.97222222222224,76.50462962962962,58.21108981261895,3.1182463723371363,166.0,3.0,6482595.0,486.0,8625.0,8948.0,1.0,100.0,0.0,6482595.0,138.0,1355.0,1317.0,5933791508.0,19996588950.0,22.88,77.11,25930380458.0,347587.0,146812.0,148085.0,23801.0,8943.0,4310.0,4581.0,2166.0,1372.0,2685.0,1586.0,979.0,398.0,264.0,179.0,100.0,0.12,1.15,0.66,0.42,0.29,0.43,0.28,0.23,0.72,0.85,1.05,0.74,0.7,0.61,25930380458.0,31485817.0,298375195.0,171920229.0,109273787.0,75891052.0,112054333.0,75147571.0,61766181.0,187770445.0,220968799.0,272681142.0,193612775.0,182172586.0,159476469.0,0.030397477184370948
2019-07-26,12779496,0.0,0.0,0.0,1.0,0.0,16345895,2019-05-27,59879798.0,15573278932.0,259.5,261.0,259.0,259.0,5.0,21827.0,3.4712677367515425,1.9683180345112565,1.502949702240286,16.776635801789983,41.01260769961121,20.378155504002464,83.66678366678367,86.92468204663327,63.98238233566641,5.1136363636363615,718.0,8.0,6482595.0,2262.0,8189.0,9741.0,5.0,99.0,6.0,6482595.0,470.0,2037.0,1672.0,5892718986.0,20037661472.0,22.72,77.27,25930380458.0,344941.0,146786.0,145754.0,23633.0,8897.0,4256.0,4565.0,2158.0,1380.0,2664.0,1592.0,984.0,399.0,265.0,179.0,100.0,0.12,1.13,0.65,0.41,0.28,0.43,0.28,0.23,0.71,0.85,1.05,0.74,0.7,0.61,25930380458.0,31483065.0,293602510.0,170644518.0,108750304.0,74909776.0,111630041.0,74868825.0,62182934.0,186334127.0,221977651.0,274214431.0,194322482.0,182928628.0,159778179.0,0.03336914117461827
2019-08-02,31228685,0.0,0.0,0.0,1.0,0.0,40584050,2019-05-27,20768071.0,5434082968.0,261.0,262.5,261.0,261.0,-4.0,8850.0,5.455335732590015,4.151430361855916,1.3039053707340988,23.556209386342864,36.464886140975885,17.779598463096637,89.17513304305758,92.40848250282211,61.69117927411904,3.294746215494207,673.0,0.0,6482595.0,100.0,8582.0,8009.0,0.0,212.0,0.0,6482595.0,22.0,2185.0,2375.0,5868253039.0,20062127419.0,22.63,77.36,25930380458.0,337880.0,147058.0,139488.0,22973.0,8727.0,4163.0,4503.0,2133.0,1361.0,2621.0,1578.0,1003.0,398.0,256.0,180.0,100.0,0.12,1.08,0.63,0.41,0.28,0.42,0.28,0.23,0.7,0.84,1.07,0.74,0.68,0.61,25930380458.0,31531213.0,282289567.0,165609388.0,106569312.0,73191900.0,110058963.0,74001560.0,61288266.0,183260948.0,219297513.0,279283561.0,194167961.0,176392541.0,160462911.0,0.007692345623155645
2019-08-08,22693000,0.0,0.0,0.0,1.0,0.0,15212481,2019-05-27,54165644.0,13627068452.0,252.0,253.5,250.5,251.5,-5.0,18096.0,3.285977016761052,4.227956407383301,-0.9419793906222491,21.759574646655068,27.634924644562194,29.83182010274184,35.416666666666664,52.583135717892965,46.42159182409383,-1.6617790811339197,840.0,1.0,6482595.0,2103.0,8948.0,10212.0,8.0,317.0,30.0,6482595.0,185.0,1603.0,1765.0,5887326423.0,20043054035.0,22.7,77.29,25930380458.0,0.0,146880.0,141711.0,23210.0,8781.0,4214.0,4530.0,2153.0,1366.0,2640.0,1590.0,1001.0,397.0,266.0,179.0,-0.0,0.12,1.1,0.64,0.41,0.28,0.42,0.28,0.23,0.71,0.85,1.07,0.74,0.7,0.61,-33000.0,31467704.0,286516490.0,167361733.0,107241375.0,74116141.0,110771315.0,74692575.0,61557052.0,184400704.0,220847322.0,278569349.0,193874829.0,182368851.0,159818647.0,-0.03707741778289948
2019-08-16,15700022,0.0,0.0,0.0,1.0,0.0,18076027,2019-05-27,30140266.0,7599200564.0,248.0,254.0,248.0,253.5,5.5,11228.0,0.7257645087633193,2.4092012300424615,-1.6834367212791421,21.756041656299878,23.878369920010847,32.378690256159445,37.735849056603776,24.813442148347793,51.05528848480554,-1.1695906432748537,471.0,8.0,6482595.0,949.0,10016.0,10502.0,2.0,161.0,1.0,6482595.0,235.0,1520.0,1447.0,5914916253.0,20015464205.0,22.81,77.18,25930380458.0,346825.0,146745.0,147487.0,23757.0,8910.0,4291.0,4568.0,2153.0,1386.0,2656.0,1597.0,1005.0,395.0,271.0,179.0,100.0,0.12,1.14,0.66,0.42,0.29,0.43,0.28,0.24,0.71,0.85,1.08,0.74,0.71,0.61,25930380458.0,31413857.0,297360955.0,171686874.0,108977340.0,75565740.0,111855105.0,74651057.0,62407413.0,185725327.0,222347250.0,280078330.0,192849713.0,185900399.0,159898594.0,0.007920833491444058
2019-08-23,7953392,0.0,0.0,0.0,1.0,0.0,9575376,2019-05-27,25696715.0,6420744887.0,249.5,252.0,248.0,250.0,2.0,8994.0,-0.6375263266922673,0.5557502199135896,-1.193276546605857,19.40007084554398,28.373467099542733,32.982820983134815,38.7536231884058,35.28994622185761,47.77200629405374,-2.1143304620203622,478.0,4.0,6482595.0,1044.0,12653.0,13223.0,1.0,46.0,0.0,6482595.0,49.0,1195.0,1192.0,5932708480.0,19997671978.0,22.87,77.12,25930380458.0,348963.0,146703.0,149332.0,23939.0,8945.0,4338.0,4583.0,2168.0,1384.0,2675.0,1605.0,1014.0,398.0,275.0,181.0,100.0,0.12,1.15,0.66,0.42,0.29,0.43,0.28,0.24,0.72,0.86,1.08,0.74,0.72,0.62,25930380458.0,31401142.0,300671107.0,173157484.0,109378904.0,76419423.0,112168820.0,75189267.0,62320760.0,187131061.0,223104135.0,282384088.0,193966338.0,188168448.0,161988419.0,-0.01390290516899138
2019-08-30,30454031,0.0,0.0,0.0,1.0,0.0,12897397,2019-05-27,14772877.0,3748071178.0,253.5,254.5,253.0,254.0,0.0,5663.0,0.2984078572535509,0.212889730722958,0.0855181265305929,14.581518886300987,31.299670314129617,28.518502928955197,80.95238095238096,76.19392684610075,53.04749936954285,0.3952569169960474,412.0,4.0,6482595.0,194.0,11569.0,11355.0,1.0,24.0,0.0,6482595.0,30.0,1403.0,1397.0,5916030544.0,20014349914.0,22.81,77.18,25930380458.0,346960.0,146927.0,147308.0,23770.0,8925.0,4319.0,4587.0,2144.0,1399.0,2677.0,1601.0,1025.0,397.0,267.0,185.0,100.0,0.12,1.14,0.66,0.42,0.29,0.43,0.28,0.24,0.72,0.85,1.09,0.74,0.7,0.63,25930380458.0,31442029.0,296740637.0,171915636.0,109117441.0,76091615.0,112284898.0,74340898.0,63070858.0,187564095.0,222574423.0,285043465.0,193926679.0,182433180.0,165166176.0,0.015873349156290163
2019-09-06,21956021,0.0,0.0,0.0,1.0,0.0,9896549,2019-05-27,35299201.0,9092482858.0,256.5,259.0,256.0,259.0,5.0,13703.0,0.5718382647555131,0.13994490181319463,0.4318933629423185,12.299918304717478,36.51566268150675,26.09176247139243,73.91304347826087,57.08764665286403,60.01064400146421,3.0743209630882475,334.0,3.0,6482595.0,915.0,11526.0,12110.0,0.0,55.0,0.0,6482595.0,177.0,1335.0,1213.0,5912654339.0,20017726119.0,22.8,77.19,25930380458.0,350019.0,147010.0,149956.0,23969.0,8974.0,4340.0,4603.0,2172.0,1403.0,2694.0,1589.0,1024.0,404.0,271.0,179.0,100.0,0.12,1.16,0.66,0.42,0.29,0.43,0.29,0.24,0.72,0.85,1.09,0.76,0.71,0.61,25930380458.0,31438511.0,301398691.0,173404988.0,109779905.0,76502263.0,112691911.0,75400847.0,63249154.0,188630827.0,221086234.0,284469825.0,197199064.0,186034502.0,159503220.0,0.019493794681001132
2019-09-12,32971212,0.0,0.0,0.0,1.0,0.0,28739259,2019-05-27,26609515.0,7016868801.0,265.0,265.0,263.0,263.5,0.5,11957.0,2.1589853193513306,1.0350738427314252,1.1239114766199054,13.206345946686364,37.44346139528412,22.505638577417542,92.42424242424242,84.6153846153846,63.01310190779774,3.883303765030552,158.0,3.0,6482595.0,736.0,9591.0,10172.0,4.0,142.0,1.0,6482595.0,97.0,1441.0,1487.0,5855523593.0,20074856865.0,22.58,77.41,25930380458.0,342245.0,147456.0,142815.0,23332.0,8810.0,4227.0,4539.0,2124.0,1391.0,2674.0,1570.0,1015.0,406.0,272.0,184.0,100.0,0.12,1.11,0.65,0.41,0.28,0.42,0.28,0.24,0.72,0.84,1.08,0.76,0.71,0.63,25930380458.0,31537316.0,288546699.0,168618709.0,107668213.0,74434032.0,111074160.0,73751136.0,62697768.0,187361290.0,218330503.0,281471945.0,198257563.0,186594251.0,164401005.0,0.017225306281879342
2019-09-20,35478536,0.0,0.0,0.0,1.0,0.0,36049594,2019-05-27,38792293.0,10198483555.0,265.0,265.0,261.5,262.5,-0.5,8282.0,2.8964378375013666,2.0781835741548695,0.8182542633464971,14.764741097629198,31.64398066122658,21.839319945186663,79.04761904761904,83.11688311688307,59.23784118860187,2.3391812865497075,346.0,16.0,6482595.0,256.0,10466.0,10392.0,0.0,787.0,24.0,6482595.0,0.0,91.0,902.0,5840970512.0,20089409946.0,22.52,77.47,25930380458.0,341677.0,147508.0,142233.0,23295.0,8789.0,4229.0,4533.0,2122.0,1401.0,2670.0,1585.0,1011.0,412.0,267.0,182.0,100.0,0.12,1.1,0.64,0.41,0.28,0.42,0.28,0.24,0.72,0.84,1.08,0.77,0.7,0.62,25930380458.0,31513526.0,287350697.0,168364221.0,107392388.0,74461945.0,110887929.0,73649783.0,63105554.0,186792798.0,220375993.0,280421663.0,201717506.0,183419897.0,162343788.0,-0.0038022859497385706
2019-09-27,35764100,0.0,0.0,0.0,1.0,0.0,16591487,2019-05-27,44555865.0,11785924559.0,266.0,266.5,264.0,264.0,-1.0,9109.0,3.272743581321947,2.9136470884864587,0.3590964928354885,17.174520099492277,29.94711228118933,20.14361589742697,75.29347529347525,83.33039208039203,58.18648194488885,1.7047096214966817,358.0,59.0,6482595.0,292.0,9692.0,9685.0,9.0,15.0,0.0,6482595.0,159.0,358.0,214.0,5777505472.0,20152874986.0,22.28,77.71,25930380458.0,338018.0,147699.0,138976.0,22933.0,8722.0,4166.0,4500.0,2097.0,1379.0,2657.0,1580.0,1003.0,421.0,265.0,179.0,100.0,0.12,1.08,0.63,0.41,0.28,0.42,0.28,0.23,0.71,0.84,1.07,0.79,0.7,0.61,25930380458.0,31542764.0,281378192.0,165613656.0,106517222.0,73358981.0,110035422.0,72757353.0,62067793.0,185967438.0,220117242.0,277588647.0,206353894.0,182813184.0,159784135.0,0.005698021114637796
2019-10-09,18513530,0.0,0.0,0.0,1.0,0.0,21202214,2019-05-27,44242817.0,12021629536.0,271.5,272.5,271.0,272.0,4.0,16626.0,3.520006540738734,3.1180771025336997,0.40192943820503446,20.13057457200764,36.78901537841949,15.748792182639512,80.09259259259257,72.71505376344082,69.2692039526379,3.2649962034927955,836.0,13.0,6482595.0,848.0,9504.0,9529.0,26.0,59.0,0.0,6482595.0,433.0,1139.0,765.0,5706438957.0,20223941501.0,22.0,77.99,25930380458.0,337894.0,147885.0,138677.0,22908.0,8746.0,4153.0,4497.0,2106.0,1379.0,2649.0,1578.0,1010.0,418.0,263.0,178.0,100.0,0.12,1.08,0.63,0.41,0.28,0.42,0.28,0.23,0.71,0.84,1.08,0.78,0.69,0.61,25930380458.0,31554610.0,280881780.0,165345779.0,106807277.0,73105898.0,110003780.0,73075066.0,62075986.0,185563951.0,219828412.0,280637293.0,204142987.0,181252632.0,158835605.0,0.02985296314968113
2019-10-18,26589283,0.0,0.0,0.0,1.0,0.0,20458566,2019-05-27,34895456.0,9890256397.0,283.5,286.0,282.0,282.0,-4.5,14567.0,6.2442382533805585,5.098642249534702,1.1455960038458564,30.041850422061476,41.74187144987202,14.92994281361106,88.61439312567131,85.00371808642483,67.95725739573103,4.2995839112343965,1142.0,2.0,6482595.0,363.0,11506.0,10729.0,5.0,255.0,0.0,6482595.0,23.0,1607.0,1839.0,5668703928.0,20261676530.0,21.86,78.13,25930380458.0,335656.0,148524.0,136184.0,22633.0,8659.0,4141.0,4467.0,2096.0,1392.0,2622.0,1592.0,1019.0,432.0,266.0,175.0,100.0,0.12,1.06,0.63,0.4,0.28,0.42,0.28,0.24,0.7,0.85,1.09,0.81,0.7,0.6,25930380458.0,31599173.0,275696880.0,163402387.0,105744712.0,72912738.0,109327579.0,72706374.0,62710743.0,183809461.0,221550771.0,283220255.0,211145317.0,183839843.0,156362198.0,0.036105004642116356
2019-10-25,20135431,0.0,0.0,0.0,1.0,0.0,10137785,2019-05-27,45460984.0,13299843176.0,293.0,295.5,291.0,293.0,-0.5,18000.0,8.628867939126451,7.188544752990269,1.4403231861361823,38.328372467173814,40.55932366673621,13.026956478331037,89.15343915343915,91.87070622348119,71.3671687483512,5.4620714478538686,1008.0,26.0,6482595.0,912.0,12594.0,12524.0,4.0,134.0,2.0,6482595.0,102.0,2219.0,2253.0,5633905718.0,20296474740.0,21.72,78.27,25930380458.0,341033.0,148362.0,141121.0,22976.0,8771.0,4183.0,4473.0,2141.0,1388.0,2644.0,1611.0,1022.0,436.0,266.0,179.0,100.0,0.12,1.09,0.64,0.41,0.28,0.42,0.28,0.24,0.71,0.86,1.1,0.82,0.7,0.61,25930380458.0,31533737.0,283602908.0,166110129.0,107178990.0,73695311.0,109404618.0,74244291.0,62454611.0,185025856.0,223826675.0,285331644.0,213785575.0,183601032.0,159852156.0,0.03826553807895361
2019-11-01,22652885,0.0,0.0,0.0,1.0,0.0,16268687,2019-05-27,25082711.0,7362074526.0,294.5,294.5,292.5,293.5,0.5,11064.0,7.648996542764337,7.719696358729576,-0.07069981596523878,39.723419445988455,36.117184325917286,14.33836849434088,79.58937198067632,79.40427625693324,68.10260071490336,3.0728709394205445,386.0,5.0,6482595.0,624.0,13232.0,13475.0,2.0,21.0,4.0,6482595.0,64.0,2167.0,2128.0,5601811480.0,20328568978.0,21.6,78.39,25930380458.0,344775.0,148103.0,144523.0,23321.0,8842.0,4251.0,4534.0,2174.0,1391.0,2660.0,1600.0,1026.0,445.0,269.0,178.0,100.0,0.12,1.11,0.65,0.41,0.28,0.42,0.29,0.24,0.71,0.85,1.1,0.84,0.71,0.61,25930380458.0,31446642.0,289673967.0,168640003.0,108089510.0,74940022.0,110841644.0,75458792.0,62627866.0,186178095.0,222136035.0,285831368.0,218159534.0,186057966.0,158644438.0,0.0017050302510837475
2019-11-08,12570322,0.0,0.0,0.0,1.0,0.0,17256063,2019-05-27,30216678.0,8998151212.0,299.5,299.5,296.5,299.0,0.5,10241.0,7.338633795251155,7.549239931752905,-0.21060613650174975,42.81533110415369,38.214691875259156,14.570795194282388,85.89743589743587,90.83802376485299,71.58168511082673,2.7579688976716135,493.0,3.0,6482595.0,429.0,12429.0,12368.0,1.0,62.0,0.0,6482595.0,30.0,2409.0,2441.0,5560351769.0,20370028689.0,21.44,78.55,25930380458.0,0.0,148501.0,142641.0,23173.0,8847.0,4220.0,4532.0,2182.0,1395.0,2653.0,1596.0,1021.0,448.0,273.0,177.0,-0.0,0.12,1.1,0.64,0.41,0.28,0.42,0.29,0.24,0.71,0.85,1.09,0.84,0.72,0.6,-10000.0,31473994.0,286067251.0,167357495.0,108174919.0,74345650.0,110761077.0,75816902.0,62870187.0,185853964.0,221037893.0,283800972.0,219744367.0,188849694.0,157519147.0,0.018565934122535193
2019-11-15,15700924,0.0,0.0,0.0,1.0,0.0,18502769,2019-05-27,26230542.0,8040782450.0,308.5,309.0,305.5,305.5,-3.5,12740.0,8.364738957801762,8.14431054050307,0.22042841729869167,47.16345798280903,40.74770854421863,13.62343713181167,86.12836438923394,93.11549963723871,68.13788375476723,2.465202079490197,654.0,27.0,6482595.0,576.0,14031.0,13980.0,3.0,234.0,2.0,6482595.0,36.0,2451.0,2651.0,5555251153.0,20375129305.0,21.42,78.57,25930380458.0,344942.0,148910.0,143915.0,23281.0,8844.0,4223.0,4539.0,2189.0,1384.0,2684.0,1600.0,1020.0,442.0,281.0,174.0,100.0,0.12,1.1,0.64,0.41,0.28,0.42,0.29,0.24,0.72,0.85,1.09,0.83,0.74,0.59,25930380458.0,31454799.0,287794941.0,168375926.0,108150646.0,74390410.0,110918626.0,76116659.0,62387663.0,188003115.0,221595105.0,283502158.0,216344732.0,193809164.0,154882852.0,0.021506205220963682
2019-11-22,13623391,0.0,0.0,0.0,1.0,0.0,22055364,2019-05-27,29038445.0,8891701115.0,305.5,307.5,304.5,307.0,3.5,8672.0,6.252678473751359,7.193444501605823,-0.9407660278544636,41.0476129822336,34.552725079584235,17.460937590104443,61.60401002506264,60.748415754834205,65.22252572797582,2.0442080771148334,440.0,8.0,6482595.0,516.0,13697.0,13781.0,4.0,58.0,0.0,6482595.0,134.0,2404.0,2328.0,5558687740.0,20371692718.0,21.43,78.56,25930380458.0,346774.0,148919.0,145450.0,23470.0,8890.0,4236.0,4555.0,2182.0,1400.0,2706.0,1589.0,1023.0,448.0,277.0,172.0,100.0,0.12,1.12,0.65,0.41,0.28,0.42,0.29,0.24,0.73,0.85,1.09,0.84,0.73,0.58,25930380458.0,31429162.0,290656572.0,169908720.0,108692245.0,74585829.0,111369646.0,75789899.0,63048208.0,190111396.0,220557114.0,284622607.0,219809689.0,191506594.0,152815713.0,0.004897968975547156
2019-11-29,10914000,0.0,0.0,0.0,1.0,0.0,22287047,2019-05-27,26492984.0,8188665024.0,310.0,310.5,308.0,309.0,-2.0,9407.0,6.184672972046428,6.731707283177784,-0.5470343111313563,39.66272881643407,33.94931804956078,20.143614768155384,75.07507507507505,86.55655655655653,61.08630739953887,1.096024865041722,586.0,43.0,6482595.0,518.0,13441.0,13416.0,1.0,93.0,0.0,6482595.0,97.0,2619.0,2615.0,5566560200.0,20363820258.0,21.46,78.53,25930380458.0,0.0,149434.0,144086.0,23310.0,8844.0,4217.0,4550.0,2166.0,1399.0,2692.0,1594.0,1027.0,430.0,280.0,176.0,-0.0,0.12,1.11,0.65,0.41,0.28,0.42,0.29,0.24,0.72,0.85,1.1,0.81,0.74,0.6,-3000.0,31449165.0,288252169.0,168735358.0,108069007.0,74236876.0,111316542.0,75217781.0,63026649.0,188842009.0,221721175.0,287348658.0,210913546.0,193081210.0,156661367.0,0.0064935293105483115
2019-12-06,11211254,0.0,0.0,0.0,1.0,0.0,9528113,2019-05-27,32423561.0,9922872967.0,309.0,309.5,305.0,305.0,-4.5,15368.0,4.114584779667155,5.418722816194897,-1.3041380365277426,33.605825788457565,26.066621606339645,21.580033120790613,54.197530864197496,56.95473251028804,52.31641473374814,-1.0141987829614605,980.0,77.0,6482595.0,389.0,13696.0,13182.0,1.0,241.0,0.0,6482595.0,52.0,2380.0,2569.0,5587164007.0,20343216451.0,21.54,78.45,25930380458.0,347630.0,149854.0,145549.0,23357.0,8870.0,4222.0,4539.0,2170.0,1405.0,2701.0,1593.0,1029.0,433.0,277.0,170.0,100.0,0.12,1.12,0.65,0.41,0.28,0.42,0.29,0.24,0.73,0.85,1.11,0.81,0.73,0.58,25930380458.0,31477375.0,290482657.0,169109239.0,108451397.0,74343176.0,111051965.0,75353899.0,63270088.0,189323843.0,221002593.0,288010207.0,212315278.0,191275545.0,150936367.0,-0.013029500290333796
2019-12-13,40487070,0.0,0.0,0.0,1.0,0.0,35130242,2019-05-27,18402703.0,5771010050.0,315.0,316.0,311.0,313.0,1.0,8974.0,3.31978790979349,3.9947421579714857,-0.6749542481779955,27.46975087585801,34.99667442921961,18.585413884986483,55.30303030303026,44.04083570750233,62.02110207751604,1.5409570154095702,928.0,3.0,6482595.0,561.0,13104.0,12740.0,1.0,93.0,1.0,6482595.0,47.0,1979.0,2026.0,5565523274.0,20364857184.0,21.46,78.53,25930380458.0,350237.0,149871.0,147827.0,23525.0,8939.0,4239.0,4546.0,2197.0,1415.0,2697.0,1605.0,1036.0,436.0,273.0,171.0,100.0,0.12,1.13,0.65,0.42,0.28,0.42,0.29,0.24,0.72,0.86,1.11,0.82,0.72,0.58,25930380458.0,31457726.0,294671694.0,170507242.0,109285291.0,74674924.0,111248625.0,76265237.0,63797735.0,188833310.0,223092656.0,289108036.0,214261529.0,188154834.0,152006082.0,0.02589141393274149
2019-12-20,45948377,0.0,0.0,0.0,1.0,0.0,65623704,2019-05-27,60843939.0,20697194061.0,340.0,343.0,338.0,339.0,7.5,23025.0,6.852195325249625,4.721398128100239,2.130797197149386,32.62095237897619,52.9211638661614,11.190617989338875,93.30250805660637,90.89682873289426,78.68853084808947,8.246188233415817,1232.0,64.0,6482595.0,1593.0,12329.0,12754.0,0.0,1338.0,25.0,6482595.0,0.0,65.0,1428.0,5559175802.0,20371204656.0,21.43,78.56,25930380458.0,0.0,150657.0,144212.0,23205.0,8824.0,4192.0,4502.0,2177.0,1409.0,2688.0,1594.0,1029.0,435.0,276.0,171.0,-0.0,0.12,1.1,0.64,0.41,0.28,0.42,0.29,0.24,0.72,0.85,1.1,0.82,0.73,0.58,-2000.0,31558510.0,287600460.0,167968983.0,107804502.0,73863557.0,110069692.0,75579550.0,63534362.0,188049987.0,221315048.0,286501186.0,213652717.0,190158270.0,151753572.0,0.07979691684029701
2019-12-27,10344852,0.0,0.0,0.0,1.0,0.0,6311202,2019-05-27,86280459.0,28483237354.0,332.0,333.0,328.5,329.0,-6.0,28112.0,9.049475315002894,7.755019700911193,1.2944556140917012,37.69012379852013,40.62194101059117,24.613505784748508,78.4552845528455,87.84309637968171,58.512075302542776,2.9170251036208614,2463.0,14.0,6482595.0,714.0,18122.0,16387.0,160.0,31.0,0.0,6482595.0,89.0,156.0,98.0,5631386961.0,20298993497.0,21.71,78.28,25930380458.0,360475.0,150633.0,156557.0,24001.0,9055.0,4305.0,4593.0,2207.0,1434.0,2719.0,1586.0,1044.0,441.0,277.0,172.0,100.0,0.12,1.18,0.67,0.42,0.29,0.43,0.29,0.24,0.73,0.84,1.12,0.83,0.73,0.59,25930380458.0,31462895.0,308477753.0,173968605.0,110776536.0,75869008.0,112298416.0,76670551.0,64613312.0,190173791.0,219659355.0,290497053.0,216202276.0,190582440.0,153028294.0,-0.02994235661507834
2020-01-03,18817154,0.0,0.0,0.0,1.0,0.0,16223795,2019-05-27,16677806.0,5624251712.0,335.0,338.0,335.0,338.0,5.0,8660.0,7.53223019296729,7.83478541283513,-0.3025552198678394,34.233824569353274,38.69897447346189,20.305446339722362,68.74811463046753,66.63128235103363,64.24326430829468,3.617412630288171,805.0,7.0,6482595.0,918.0,17458.0,17578.0,1.0,12.0,0.0,6482595.0,98.0,361.0,275.0,5595567830.0,20334812628.0,21.57,78.42,25930380458.0,367492.0,152056.0,161479.0,24404.0,9154.0,4367.0,4644.0,2243.0,1436.0,2731.0,1598.0,1043.0,441.0,277.0,171.0,100.0,0.12,1.22,0.68,0.43,0.29,0.43,0.3,0.24,0.73,0.85,1.11,0.83,0.73,0.58,25930380458.0,31607404.0,317762185.0,177111672.0,111912836.0,76955617.0,113617776.0,77848193.0,64661607.0,190793867.0,221248337.0,289753674.0,216351924.0,191117333.0,152136601.0,0.026988144717646975
2020-01-10,13854136,0.0,0.0,0.0,1.0,0.0,12165037,2019-05-27,42023268.0,14295651580.0,344.0,345.0,335.5,339.5,0.5,20545.0,6.599657837296661,7.153165173538785,-0.5535073362421237,33.52809875551236,41.07844060668659,17.359845060800204,54.54545454545451,56.308436933436894,62.542335188197775,2.3283852008138117,1168.0,63.0,6482595.0,2010.0,16293.0,17198.0,16.0,35.0,0.0,6482595.0,161.0,571.0,445.0,5606668059.0,20323712399.0,21.62,78.37,25930380458.0,368888.0,152189.0,162537.0,24519.0,9197.0,4388.0,4648.0,2244.0,1439.0,2752.0,1597.0,1039.0,442.0,276.0,177.0,100.0,0.12,1.23,0.68,0.43,0.29,0.43,0.3,0.25,0.74,0.85,1.11,0.83,0.73,0.6,25930380458.0,31620477.0,319338776.0,178030453.0,112485162.0,77359293.0,113755679.0,77838908.0,64827052.0,192304877.0,221839181.0,288854184.0,216896196.0,190074312.0,157827224.0,0.004428051515732004
